week,ACCESS1.0,CanESM2,CCSM4,CNRM.CM5,CSIRO.Mk3.6.0,GFDL.ESM2G,inmcm4,MIROC5,MPI.ESM.LR,MRI-CGCM3,HadGEM2.CC,HadGEM2-ES,month,stweek,endweek,year,holiday,season,decade,cdd1,cdd2,cdd3,cdd4,cdd5,cdd6,cdd7,cdd8,cdd9,cdd10,cdd11,cdd12
3041,70.5749445,51.72494531,105.6749473,81.32494497,91.12494469,96.97494507,85.77494621,92.27494621,118.6499443,50.77494431,100.7999449,67.49994373,4,4/6/2068,4/12/2068,2068,0,Dry,2060s,26,26,26,26,26,26,26,26,26,26,26,26
3042,36.44995618,26.72495568,54.6499567,42.04995537,47.12495613,50.14995527,44.37495613,47.72495508,61.3499558,26.27495599,52.12495613,34.92495537,4,4/13/2068,4/19/2068,2068,0,Dry,2060s,27,27,27,27,27,27,27,27,27,27,27,27
3043,50.19996667,36.79996693,75.17496824,57.84996867,64.84996676,68.99996972,61.02496481,65.67496634,84.42496586,36.12496734,71.69996858,48.04996753,4,4/20/2068,4/26/2068,2068,1,Dry,2060s,32,32,32,32,32,32,32,32,32,32,32,32
3044,34.64996767,64.37496567,48.37496662,53.37496758,33.02496767,56.57496786,62.29996681,40.24996805,32.52496719,37.22496748,17.74996662,31.52496672,5,4/27/2068,5/3/2068,2068,0,Dry,2060s,35,35,35,35,35,35,35,35,35,35,35,35
3045,47.99996758,89.09996796,66.94996834,73.92496681,45.74996662,78.34996796,86.224967,55.72496891,45.02496815,51.54996681,24.57496738,43.62496805,5,5/4/2068,5/10/2068,2068,0,Dry,2060s,35,35,35,35,35,35,35,35,35,35,35,35
3046,17.14998817,31.84998894,23.94998932,26.4249897,16.34998894,27.99998856,30.82498932,19.9249897,16.09998894,18.4249897,8.799988747,15.59998894,5,5/11/2068,5/17/2068,2068,0,Dry,2060s,35,35,35,35,35,35,35,35,35,35,35,35
3047,0,0,0,0,0,0,0,0,0,0,0,0,5,5/18/2068,5/24/2068,2068,1,Dry,2060s,38,38,38,38,38,38,38,38,38,38,38,38
3048,0,0,0,0,0,0,0,0,0,0,0,0,5,5/25/2068,5/31/2068,2068,0,Dry,2060s,41,41,41,41,41,41,41,41,41,41,41,41
3049,32.64997816,34.89997864,22.94997787,26.82497883,29.74997807,34.62497807,22.29997826,28.02497911,17.72497821,25.77497864,18.2499783,18.4999783,6,6/1/2068,6/7/2068,2068,0,Dry,2060s,41,41,41,41,41,41,41,41,41,41,41,41
3050,10.99995542,11.77495551,7.72495544,9.024955273,10.02495551,11.67495561,7.524955273,9.449955463,5.97495532,8.674955606,6.149955392,6.22495532,6,6/8/2068,6/14/2068,2068,0,Dry,2060s,43,43,43,43,43,43,43,43,43,43,43,43
3051,16.84997749,17.99997759,11.84997749,13.84997749,15.34997749,17.87497807,11.49997735,14.47497773,9.149977684,13.29997778,9.424977779,9.549978018,6,6/15/2068,6/21/2068,2068,0,Dry,2060s,44,44,44,44,44,44,44,44,44,44,44,44
3052,29.27496719,31.27496767,20.54996657,24.04996729,26.67496681,31.02496815,19.97496676,25.12496662,15.89996648,23.12496758,16.399966,16.57496667,6,6/22/2068,6/28/2068,2068,0,Dry,2060s,44,44,44,44,44,44,44,44,44,44,44,44
3053,7.624966443,10.02496684,6.374966621,10.77496672,13.42496657,1.874966532,1.399966523,9.224966526,14.84996617,61.37496567,50.02496672,14.67496705,7,6/29/2068,7/5/2068,2068,1,Dry,2060s,44,44,44,44,44,44,45,44,44,44,44,44
3054,5.349977732,7.049977779,4.474977732,7.574977636,9.424977779,1.324977636,0.999977648,6.499977827,10.44997787,43.14997864,35.1749773,10.29997778,7,7/6/2068,7/12/2068,2068,0,Dry,2060s,46,46,46,46,46,46,47,46,46,46,46,46
3055,10.1249665,13.39996696,8.474966764,14.37496662,17.87496638,2.474966571,1.874966502,12.29996657,19.79996657,81.89996767,66.74996758,19.57496667,7,7/13/2068,7/19/2068,2068,0,Dry,2060s,44,44,44,44,44,44,45,44,44,44,44,44
3056,0,0,0,0,0,0,0,0,0,0,0,0,7,7/20/2068,7/26/2068,2068,0,Dry,2060s,41,41,41,41,41,42,43,41,41,41,41,41
3057,0,0,0,0,0,0,0,0,0,0,0,0,8,7/27/2068,8/2/2068,2068,0,Dry,2060s,43,43,43,43,43,44,45,43,43,43,43,43
3058,0,0,0,0,0,0,0,0,0,0,0,0,8,8/3/2068,8/9/2068,2068,0,Dry,2060s,43,43,43,43,43,44,45,43,43,43,43,43
3059,4.97496666,59.14996719,94.24996805,145.9749689,40.24996638,48.34996819,28.54996705,33.04996634,30.57496727,158.724966,33.6249665,47.99996758,8,8/10/2068,8/16/2068,2068,0,Dry,2060s,45,45,45,45,45,46,47,45,45,45,45,45
3060,0.549988806,6.449988842,10.27498913,15.92498875,4.399989128,5.274989128,3.124988794,3.599988937,3.324988842,17.32498932,3.674988985,5.224988937,8,8/17/2068,8/23/2068,2068,0,Dry,2060s,45,45,45,45,45,46,47,45,45,45,45,45
3061,0,0,0,0,0,0,0,0,0,0,0,0,8,8/24/2068,8/30/2068,2068,0,Dry,2060s,48,48,48,48,48,49,50,48,48,48,48,48
3062,0.624988854,0.049988825,0.224988833,0.624988854,0.324988842,0.449988842,0.474988818,0,0.174988821,0.424988836,0.124988824,0.324988842,9,8/31/2068,9/6/2068,2068,1,Dry,2060s,50,51,50,50,50,51,51,51,51,50,51,50
3063,36.99993348,3.474933028,13.89993334,36.89993429,19.29993343,25.87493253,27.4249332,0.424932944,11.0249331,25.2749331,7.874933064,19.59993362,9,9/7/2068,9/13/2068,2068,0,Dry,2060s,50,51,50,50,50,51,51,55,51,50,51,50
3064,0,0,0,0,0,0,0,0,0,0,0,0,9,9/14/2068,9/20/2068,2068,0,Dry,2060s,49,50,49,49,49,49,49,56,50,49,50,49
3065,149.9499452,14.12494424,56.29994583,149.6499436,78.32494378,104.9999442,111.2249475,1.774944134,44.64994478,102.4749451,31.94994438,79.624946,9,9/21/2068,9/27/2068,2068,0,Dry,2060s,49,50,49,49,49,49,49,56,50,49,50,49
3066,51.89995742,8.474955171,23.09995568,50.5499568,29.67495644,33.64995623,41.07495618,11.64995543,20.19995558,38.77495503,21.19995534,30.59995687,10,9/28/2068,10/4/2068,2068,0,Rainy,2060s,44,47,44,44,44,44,44,54,45,44,45,44
3067,14.34994447,10.14994395,14.27494466,11.29994425,13.79994422,3.449944094,17.02494442,27.27494395,15.84994429,17.94994444,27.97494459,15.12494448,10,10/5/2068,10/11/2068,2068,1,Rainy,2060s,40,43,40,40,40,40,40,52,41,40,41,40
3068,66.32495451,47.1249544,66.14995527,52.34995604,63.94995522,15.9999558,78.97495747,126.2999558,73.59995735,83.32495308,129.7499557,70.04995668,10,10/12/2068,10/18/2068,2068,0,Rainy,2060s,37,40,37,37,37,39,37,49,38,37,38,37
3069,143.0999258,101.6999211,142.7749231,112.9999247,138.0749228,34.49992228,170.3999224,272.5499206,158.8749232,179.8499236,280.0249286,151.1999235,10,10/19/2068,10/25/2068,2068,0,Rainy,2060s,35,38,35,35,35,37,35,47,36,35,36,35
3070,40.22494507,28.57494444,40.09994411,31.72494435,38.77494514,9.699944213,47.87494451,76.54994583,44.62494397,50.52494538,78.64994705,42.47494549,11,10/26/2068,11/1/2068,2068,0,Rainy,2060s,28,31,28,28,28,30,28,40,29,28,29,28
3071,146.1499467,63.39994383,106.3249478,100.5749478,37.89994454,65.17494559,89.54994369,77.74994636,66.59994292,60.37494302,107.124948,46.79994607,11,11/2/2068,11/8/2068,2068,0,Rainy,2060s,24,26,24,24,24,27,24,35,24,24,24,24
3072,144.2249247,62.62492222,104.9499257,99.2749235,37.39992252,64.29992327,88.39992261,76.74992374,65.69992289,59.54992345,105.7249251,46.24992248,11,11/9/2068,11/15/2068,2068,1,Rainy,2060s,22,24,22,22,22,25,22,30,22,22,22,22
3073,119.0249462,51.64994502,86.62494659,81.92494678,30.87494421,53.07494593,72.94994628,63.32494533,54.22494495,49.14994478,87.24994493,38.14994359,11,11/16/2068,11/22/2068,2068,0,Rainy,2060s,18,20,18,18,18,21,18,23,18,18,18,18
3074,201.7249217,87.52492261,146.8249216,138.8249264,52.27492309,89.87492371,123.5749245,107.374923,91.87492323,83.27492332,147.8749261,64.62492108,11,11/23/2068,11/29/2068,2068,0,Rainy,2060s,15,17,15,15,15,18,15,20,15,15,15,15
3075,91.57492208,82.17492318,116.1999226,82.29992437,43.32492149,57.19992232,68.89992213,58.64992332,73.89992142,54.67492318,75.72492242,26.0999223,12,11/30/2068,12/6/2068,2068,0,Rainy,2060s,14,14,14,14,14,17,14,14,14,14,14,14
3076,74.22494602,68.77494621,96.74994373,67.67494488,36.09994411,47.17494535,56.47494364,48.09994459,61.54994488,45.14994526,61.82494593,20.99994445,12,12/7/2068,12/13/2068,2068,0,Rainy,2060s,11,11,11,11,11,13,11,11,11,11,11,11
3077,191.1499262,177.0999231,248.9999237,174.1999254,92.99992299,121.4749231,145.4249268,123.7999225,158.3999233,116.3499227,159.074923,53.97492242,12,12/14/2068,12/20/2068,2068,0,Rainy,2060s,11,11,11,11,11,12,11,11,11,11,11,11
3078,46.02494514,42.62494588,59.94994688,41.92494524,22.37494463,29.24994463,34.97494447,29.82494479,38.17494428,27.99994451,38.29994524,12.99994409,12,12/21/2068,12/27/2068,2068,1,Rainy,2060s,10,10,10,10,10,11,10,10,10,10,10,10
3079,110.4499331,249.6999369,174.8749352,125.2749357,118.4999352,122.0499372,151.7749319,102.8499355,142.9499359,97.97493458,255.0499353,145.1249342,12,12/28/2068,1/3/2069,2068,1,Rainy,2060s,10,10,10,10,10,11,10,10,10,10,10,10
3080,37.69994497,147.9999456,72.89994574,53.22494328,68.04994583,63.77494621,80.67494607,48.44994521,70.69994617,46.52494383,156.5249443,98.07494783,1,1/4/2069,1/10/2069,2069,0,Rainy,2060s,8,8,8,8,8,8,8,8,8,8,8,8
3081,16.44994473,64.54994631,31.7999444,23.22494471,29.67494476,27.77494395,35.19994569,21.12494433,30.7999444,20.29994452,68.27494478,42.77494526,1,1/11/2069,1/17/2069,2069,0,Rainy,2060s,11,11,11,11,11,11,11,11,11,11,11,11
3082,30.87494516,121.1999464,59.67494488,43.59994507,55.74994564,52.22494507,66.09994507,39.64994383,57.89994574,38.12494421,128.174943,80.29994583,1,1/18/2069,1/24/2069,2069,0,Rainy,2060s,11,11,11,11,11,11,11,11,11,11,11,11
3083,32.12495565,126.1999569,62.12495661,45.39995575,57.99995565,54.34995604,68.77495527,41.29995513,60.24995613,39.6999557,133.4749584,83.62495708,1,1/25/2069,1/31/2069,2069,0,Rainy,2060s,13,13,13,13,13,13,13,13,13,13,13,13
3084,0.474988818,2.39998889,1.099988818,1.999988794,2.124988794,1.749988794,4.574988842,1.374988794,0.824988842,2.02498889,4.999989033,1.624988794,2,2/1/2069,2/7/2069,2069,0,Rainy,2060s,18,18,18,18,18,18,18,18,18,18,18,18
3085,13.94995534,69.82495594,31.87495613,57.87495613,61.79995632,50.64995623,132.6499596,40.12495565,24.02495623,58.94995689,144.7249565,46.94995642,2,2/8/2069,2/14/2069,2069,0,Rainy,2060s,21,21,21,21,21,21,21,21,21,21,21,21
3086,30.92492235,154.7499275,70.64992285,128.2499218,136.9249239,112.2499232,294.0249233,88.89992094,53.27492261,130.6499271,320.7499275,103.9999228,2,2/15/2069,2/21/2069,2069,0,Rainy,2060s,21,21,21,21,21,21,21,21,21,21,21,21
3087,10.99994445,55.1249454,25.17494476,45.67494512,48.82494473,39.97494459,104.7499442,31.69994473,19.02494395,46.52494478,114.2749453,37.04994464,2,2/22/2069,2/28/2069,2069,0,Rainy,2060s,20,20,20,20,20,20,20,20,20,20,20,20
3088,22.9999671,37.54996729,73.74996948,23.54996753,23.54996753,19.82496691,47.44996691,24.9249661,46.49996567,44.37496853,45.67496681,35.17496681,3,3/1/2069,3/7/2069,2069,0,Rainy,2060s,23,23,23,23,23,23,23,23,23,23,23,23
3089,46.94993305,76.72493482,150.5749364,48.09993446,48.12493455,40.49993348,96.92493343,50.87493396,94.92493391,90.5999341,93.29993367,71.84993434,3,3/8/2069,3/14/2069,2069,0,Rainy,2060s,24,24,24,24,24,24,24,24,24,24,24,24
3090,27.04995596,44.19995642,86.72495461,27.72495556,27.72495556,23.3249557,55.8249557,29.29995584,54.67495537,52.17495441,53.74995661,41.34995699,3,3/15/2069,3/21/2069,2069,0,Rainy,2060s,24,24,24,24,24,24,24,24,24,24,24,24
3091,20.1249553,32.92495656,64.59995604,20.64995587,20.64995587,17.39995503,41.57495522,21.84995508,40.72495604,38.87495542,39.99995518,30.84995532,3,3/22/2069,3/28/2069,2069,0,Rainy,2060s,25,25,25,25,25,25,25,25,25,25,25,25
3092,26.04995561,45.87495434,80.19995701,33.64995641,36.09995639,35.54995584,56.92495644,43.34995508,55.89995682,55.77495718,58.32495511,54.44995511,4,3/29/2069,4/4/2069,2069,0,Dry,2060s,25,25,25,25,25,25,25,25,25,25,25,25
3093,10.99997783,26.97497845,26.32497692,29.92497826,36.47497749,44.54997826,31.14997768,52.52497864,30.97497749,35.94997883,39.44997787,55.92497826,4,4/5/2069,4/11/2069,2069,0,Dry,2060s,23,23,23,23,23,23,23,23,23,23,23,23
3094,3.674988985,9.024989128,8.799988747,9.999988556,12.19998932,14.89998913,10.42498875,17.5499897,10.34998894,12.02498913,13.19998932,18.69998932,4,4/12/2069,4/18/2069,2069,1,Dry,2060s,26,26,26,26,26,26,26,26,26,26,26,26
3095,20.47492188,50.12492269,48.89992267,55.62492287,67.77492267,82.82492161,57.87492377,97.5999229,57.52492338,66.799923,73.34992385,103.9499224,4,4/19/2069,4/25/2069,2069,0,Dry,2060s,27,27,27,27,27,27,27,27,27,27,27,27
3096,31.22493422,55.12493372,49.79993355,60.82493377,63.72493398,82.34993649,59.62493467,97.34993649,56.32493317,66.59993362,72.27493453,100.5749342,5,4/26/2069,5/2/2069,2069,0,Dry,2060s,27,27,27,27,27,27,27,27,27,27,27,27
3097,61.34993482,48.64993238,28.47493303,52.17493272,14.6249333,38.97493303,36.92493331,47.32493258,22.82493341,32.34993362,31.57493353,35.84993303,5,5/3/2069,5/9/2069,2069,0,Dry,2060s,24,24,24,24,24,24,24,24,24,24,24,24
3098,0,0,0,0,0,0,0,0,0,0,0,0,5,5/10/2069,5/16/2069,2069,0,Dry,2060s,27,27,27,27,27,27,27,27,27,27,27,27
3099,120.1749578,95.34995508,55.8499577,102.2749591,28.64995492,76.34995651,72.37495685,92.7749567,44.6999557,63.44995666,61.82495451,70.27495456,5,5/17/2069,5/23/2069,2069,1,Dry,2060s,29,29,29,29,29,29,29,29,29,29,29,29
3100,3.924977541,3.124977648,1.824977636,3.324977756,0.949977666,2.499977708,2.374977648,3.04997766,1.474977672,2.074977696,2.024977624,2.29997766,5,5/24/2069,5/30/2069,2069,0,Dry,2060s,30,30,30,30,30,30,30,30,30,30,30,30
3101,1.799955342,9.899955034,8.924955636,26.62495583,14.24995524,21.89995581,8.824955255,31.57495505,17.57495525,22.82495469,5.94995524,7.349955603,6,5/31/2069,6/6/2069,2069,0,Dry,2060s,34,31,31,31,31,31,31,31,31,31,32,32
3102,2.024921808,11.42492205,10.27492175,30.67492265,16.44992191,25.22492212,10.14992175,36.32492208,20.24992239,26.34992236,6.849921808,8.499921888,6,6/7/2069,6/13/2069,2069,0,Dry,2060s,33,30,30,30,30,30,30,30,30,30,31,31
3103,2.049933024,11.29993314,10.19993323,30.49993324,16.34993261,25.07493317,10.07493311,36.124933,20.12493336,26.1749332,6.77493313,8.424933255,6,6/14/2069,6/20/2069,2069,0,Dry,2060s,30,24,24,24,24,24,24,24,24,24,26,25
3104,5.27493307,29.22493339,26.34993339,78.64993608,42.1749348,64.67493451,25.9999336,93.1999321,51.87493318,67.52493405,17.54993339,21.74993271,6,6/21/2069,6/27/2069,2069,0,Dry,2060s,32,22,22,22,22,22,22,22,22,22,24,23
3105,0,0,0,0,0,0,0,0,0,0,0,0,7,6/28/2069,7/4/2069,2069,1,Dry,2060s,37,26,26,26,26,26,26,26,26,26,28,27
3106,12.89997768,19.07497787,0.29997766,1.274977654,40.17497921,48.89997768,2.899977744,24.52497768,50.82497978,5.224977493,42.42497921,50.17498016,7,7/5/2069,7/11/2069,2069,0,Dry,2060s,42,31,31,31,31,31,31,31,31,31,33,32
3107,0,0,0,0,0,0,0,0,0,0,0,0,7,7/12/2069,7/18/2069,2069,0,Dry,2060s,40,29,30,29,29,29,29,29,29,29,31,30
3108,0,0,0,0,0,0,0,0,0,0,0,0,7,7/19/2069,7/25/2069,2069,0,Dry,2060s,46,35,36,35,35,35,35,35,35,35,37,36
3109,13.87498856,20.47498894,0.299988836,1.349988818,43.14999008,52.54998779,3.124988794,26.34998894,54.59999084,5.624989033,45.57498932,53.89999008,8,7/26/2069,8/1/2069,2069,0,Dry,2060s,46,35,36,35,35,35,35,35,35,35,37,36
3110,9.424988747,9.199989319,8.649989128,1.324988842,6.999989033,4.124989033,4.674988747,3.799988985,28.0499897,4.824988842,4.999989033,49.94998932,8,8/2/2069,8/8/2069,2069,0,Dry,2060s,46,39,40,39,39,39,39,39,39,39,39,39
3111,0,0,0,0,0,0,0,0,0,0,0,0,8,8/9/2069,8/15/2069,2069,0,Dry,2060s,49,46,47,46,46,46,46,46,46,46,46,46
3112,16.32497811,15.89997768,14.97497749,2.29997766,12.09997773,7.124977827,8.074977994,6.574977875,48.5499773,8.324977875,8.649977922,86.44997501,8,8/16/2069,8/22/2069,2069,0,Dry,2060s,52,50,51,50,50,50,50,50,50,50,50,50
3113,71.22494459,69.52494383,65.42494607,10.07494414,52.8499465,31.14994395,35.27494335,28.799945,212.1749487,36.47494507,37.82494521,377.699955,8,8/23/2069,8/29/2069,2069,0,Dry,2060s,52,50,51,50,50,50,50,50,50,50,50,50
3114,5.549988747,8.199989319,5.274989128,10.67498875,14.37498951,12.27498913,9.624988556,3.674988985,6.824988842,12.34998894,6.849988937,21.5499897,9,8/30/2069,9/5/2069,2069,1,Dry,2060s,49,49,50,49,49,49,49,49,49,49,49,49
3115,24.97498894,36.89999008,23.77499008,48.07498932,64.77498627,55.24998856,43.37498856,16.52498817,30.69998932,55.59999084,30.82498932,97.04998779,9,9/6/2069,9/12/2069,2069,0,Dry,2060s,50,50,50,50,50,50,50,50,50,50,50,50
3116,30.92495537,45.69995761,29.47495568,59.54995656,80.2499547,68.47495651,53.72495627,20.4499557,38.02495623,68.89995718,38.17495441,120.224957,9,9/13/2069,9/19/2069,2069,0,Dry,2060s,49,49,49,49,49,49,49,49,49,49,49,49
3117,30.64997888,45.29997897,29.19997895,59.02497888,79.5249753,67.82497883,53.24997973,20.27497697,37.6999774,68.24997663,37.84997892,119.1499782,9,9/20/2069,9/26/2069,2069,0,Dry,2060s,45,45,45,45,45,45,45,45,45,45,45,45
3118,4.649977684,6.849977493,4.399977684,8.924977779,12.02497816,10.24997807,8.049978018,3.074977756,5.699977875,10.32497764,5.724977732,18.02497768,10,9/27/2069,10/3/2069,2069,0,Rainy,2060s,44,44,44,44,44,44,44,44,44,44,44,44
3119,2.699988842,2.52498889,3.974988937,2.374988794,4.149988651,2.574988842,3.099988937,1.474988818,1.299988866,1.999988794,5.649989128,2.924988985,10,10/4/2069,10/10/2069,2069,0,Rainy,2060s,42,42,42,42,42,42,42,42,42,42,42,42
3120,177.0249577,165.6749582,259.499958,155.7999544,271.1749573,168.4999523,202.1249523,97.29995823,85.67495632,130.7499561,369.8249588,190.8749619,10,10/11/2069,10/17/2069,2069,1,Rainy,2060s,42,42,42,42,42,42,42,42,42,42,42,42
3121,36.52494407,34.17494416,53.52494431,32.12494493,55.89994526,34.72494435,41.69994354,20.04994416,17.67494428,26.97494435,76.2999444,39.37494421,10,10/18/2069,10/24/2069,2069,0,Rainy,2060s,38,38,38,38,38,38,38,38,38,38,38,38
3122,93.89995837,87.89995718,137.6249552,82.62495637,143.824954,89.37495446,107.2249568,51.59995759,45.42495584,69.37495518,196.1499577,101.2249591,10,10/25/2069,10/31/2069,2069,0,Rainy,2060s,39,39,39,39,39,39,39,39,39,39,39,39
3123,100.2499695,37.224967,43.89996719,68.54996681,50.54996681,55.92496777,54.47496605,58.349967,63.79996872,49.474967,25.92496681,53.69996738,11,11/1/2069,11/7/2069,2069,0,Rainy,2060s,37,37,37,37,37,37,37,37,37,37,37,37
3124,322.8749294,119.7999239,141.2999258,220.7499199,162.7999229,180.0749235,175.4499235,187.8999224,205.4499254,159.2749248,83.49992323,172.9499264,11,11/8/2069,11/14/2069,2069,1,Rainy,2060s,34,34,34,34,34,34,34,34,34,34,34,34
3125,339.7249327,126.0749362,148.6749346,232.2749375,171.2999359,189.4749385,184.6249359,197.7249377,216.1999409,167.4999373,87.84993541,181.9749358,11,11/15/2069,11/21/2069,2069,0,Rainy,2060s,31,31,31,31,31,31,31,31,31,31,31,31
3126,0,0,0,0,0,0,0,0,0,0,0,0,11,11/22/2069,11/28/2069,2069,0,Rainy,2060s,29,29,29,29,29,29,29,29,29,29,29,29
3127,89.3249445,103.849947,127.4999456,122.8249454,103.1499453,117.3499441,89.64994478,45.89994526,108.1499443,81.89994526,110.7749443,114.5249481,12,11/29/2069,12/5/2069,2069,0,Rainy,2060s,30,30,30,30,30,30,30,30,30,30,30,30
3128,33.07496643,38.47496605,47.22496605,45.49996662,38.19996643,43.44996643,33.19996738,16.974967,40.04996681,30.32496643,41.02496815,42.39996719,12,12/6/2069,12/12/2069,2069,0,Rainy,2060s,26,26,26,26,26,26,26,26,26,26,26,26
3129,91.72492266,106.6499248,130.8999238,126.124922,105.9249231,120.5249254,92.07492292,47.09992343,111.0749233,84.14992368,113.7499219,117.6249239,12,12/13/2069,12/19/2069,2069,0,Rainy,2060s,25,25,25,25,25,25,25,25,25,25,25,25
3130,28.37497807,32.99997807,40.49997807,39.02497864,32.79997826,37.2999773,28.47497845,14.57497787,34.37497902,26.02497864,35.19997883,36.39997864,12,12/20/2069,12/26/2069,2069,1,Rainy,2060s,25,25,25,25,25,25,25,25,25,25,25,25
3131,197.199934,205.5749383,256.7999392,243.7999363,202.0249386,235.0999355,186.1749344,93.87493515,227.049942,170.0999355,223.9999294,238.1249399,12,12/27/2069,1/2/2070,2069,1,Rainy,2060s,24,24,24,24,24,24,24,24,24,24,24,24
3132,409.1249323,104.6249256,197.7499242,134.2499223,69.14992261,161.6749277,226.8499279,94.49992204,311.7249269,206.4999194,185.0499253,293.2749271,1,1/3/2070,1/9/2070,2070,0,Rainy,2080s,21,21,21,21,21,21,21,21,21,21,21,21
3133,37.99993348,9.749933004,18.39993322,12.44993275,6.424932957,15.0249331,21.07493305,8.799933255,28.94993329,19.17493331,17.17493284,27.24993384,1,1/10/2070,1/16/2070,2070,0,Rainy,2080s,21,21,21,21,21,21,21,21,21,21,21,21
3134,159.6999598,40.84995544,77.19995546,52.39995527,26.97495556,63.09995484,88.57495594,36.89995468,121.6749563,80.59995675,72.1999557,114.4749579,1,1/17/2070,1/23/2070,2070,0,Rainy,2080s,23,23,23,23,23,23,23,23,23,23,23,23
3135,44.77494478,11.44994402,21.62494469,14.69994414,7.549944222,17.69994426,24.84994435,10.34994411,34.09994435,22.59994388,20.22494483,32.09994507,1,1/24/2070,1/30/2070,2070,0,Rainy,2080s,20,20,20,20,20,20,20,20,20,20,20,20
3136,21.72497815,5.924977958,10.67497757,7.299977675,3.849977717,8.824977964,12.39997816,5.074977763,16.74997854,10.97497738,9.949977383,15.92497814,2,1/31/2070,2/6/2070,2070,0,Rainy,2080s,21,21,21,21,21,21,21,21,21,21,21,21
3137,38.89993437,99.07493269,63.54993376,55.37493324,53.02493361,78.37493423,112.649936,23.1249337,78.89993289,26.62493387,51.14993325,121.8749337,2,2/7/2070,2/13/2070,2070,0,Rainy,2080s,21,20,20,20,21,20,20,21,20,21,21,20
3138,51.89992207,132.1749246,84.77492338,73.87492377,70.72492313,104.5999215,150.2499228,30.84992221,105.2749226,35.49992213,68.19992352,162.5749232,2,2/14/2070,2/20/2070,2070,0,Rainy,2080s,20,18,18,18,19,18,18,20,18,20,19,18
3139,47.04993522,119.7499363,76.84993529,66.92493439,64.07493305,94.7499342,136.1499367,27.94993341,95.374933,32.17493403,61.77493453,147.3249307,2,2/21/2070,2/27/2070,2070,0,Rainy,2080s,18,16,16,16,17,16,16,18,16,18,17,16
3140,58.77497673,115.2499828,73.27497959,69.82497978,63.04997635,94.99997997,125.3749781,31.57497835,99.17498207,39.79997826,62.04998016,138.8249826,3,2/28/2070,3/6/2070,2070,0,Rainy,2080s,19,17,17,17,18,17,17,19,17,19,18,17
3141,235.3999557,160.4749565,94.74995899,158.8499575,103.6499562,175.5749578,110.7249565,97.14995623,222.0749598,155.3749561,115.7499566,159.9249516,3,3/7/2070,3/13/2070,2070,0,Rainy,2080s,23,21,21,21,22,21,21,23,21,23,22,21
3142,25.72497749,17.5499773,10.34997797,17.37497807,11.32497787,19.19997787,12.09997797,10.62497807,24.27497768,16.97497845,12.64997768,17.47497845,3,3/14/2070,3/20/2070,2070,0,Rainy,2080s,24,22,22,22,23,22,22,24,22,24,23,22
